,damageState,nBuildings,loss,volcano,VEI,prob,type,month
8,2.0,92.0,704645.0726473889,Papandayan,3,10,strong,3
9,3.0,0.0,0.0,Papandayan,3,10,strong,3
10,4.0,0.0,0.0,Papandayan,3,10,strong,3
11,5.0,0.0,0.0,Papandayan,3,10,strong,3
12,0.0,2087735.0,,Papandayan,3,50,weak,3
13,1.0,13.0,28877.180622142885,Papandayan,3,50,weak,3
14,2.0,4.0,22743.254792006253,Papandayan,3,50,weak,3
15,3.0,266.0,2985930.116975353,Papandayan,3,50,weak,3
16,4.0,0.0,0.0,Papandayan,3,50,weak,3
17,5.0,0.0,0.0,Papandayan,3,50,weak,3
18,0.0,2087752.0,,Papandayan,3,50,strong,3
19,1.0,266.0,1623974.324611062,Papandayan,3,50,strong,3
20,2.0,0.0,0.0,Papandayan,3,50,strong,3
21,3.0,0.0,0.0,Papandayan,3,50,strong,3
22,4.0,0.0,0.0,Papandayan,3,50,strong,3
23,5.0,0.0,0.0,Papandayan,3,50,strong,3
24,0.0,2087741.0,,Papandayan,3,90,weak,3
25,1.0,7.0,7682.19140551585,Papandayan,3,90,weak,3
26,2.0,10.0,67936.4433221273,Papandayan,3,90,weak,3
27,3.0,260.0,2633501.8801034717,Papandayan,3,90,weak,3
28,4.0,0.0,0.0,Papandayan,3,90,weak,3
29,5.0,0.0,0.0,Papandayan,3,90,weak,3
30,0.0,2087752.0,,Papandayan,3,90,strong,3
31,1.0,266.0,1176250.1754707694,Papandayan,3,90,strong,3
32,2.0,0.0,0.0,Papandayan,3,90,strong,3
33,3.0,0.0,0.0,Papandayan,3,90,strong,3
34,4.0,0.0,0.0,Papandayan,3,90,strong,3
35,5.0,0.0,0.0,Papandayan,3,90,strong,3
36,0.0,2076909.0,,Papandayan,4,10,weak,3
37,1.0,4163.0,7049416.13663394,Papandayan,4,10,weak,3
38,2.0,3743.0,21835940.33508131,Papandayan,4,10,weak,3
39,3.0,2715.0,29797609.70747966,Papandayan,4,10,weak,3
40,4.0,488.0,7293652.02848401,Papandayan,4,10,weak,3
41,5.0,0.0,0.0,Papandayan,4,10,weak,3
42,0.0,2083858.0,,Papandayan,4,10,strong,3
43,1.0,3167.0,13781363.784634652,Papandayan,4,10,strong,3
44,2.0,611.0,6728264.137621246,Papandayan,4,10,strong,3
45,3.0,382.0,9564450.1758121,Papandayan,4,10,strong,3
46,4.0,0.0,0.0,Papandayan,4,10,strong,3
47,5.0,0.0,0.0,Papandayan,4,10,strong,3
48,0.0,2083276.0,,Papandayan,4,50,weak,3
49,1.0,2566.0,4413267.3132574335,Papandayan,4,50,weak,3
50,2.0,1667.0,8837390.706963697,Papandayan,4,50,weak,3
51,3.0,127.0,1524976.5440555625,Papandayan,4,50,weak,3
52,4.0,382.0,5568052.31259581,Papandayan,4,50,weak,3
53,5.0,0.0,0.0,Papandayan,4,50,weak,3
54,0.0,2087375.0,,Papandayan,4,50,strong,3
55,1.0,187.0,595053.1358427415,Papandayan,4,50,strong,3
56,2.0,456.0,7950187.946495282,Papandayan,4,50,strong,3
57,3.0,0.0,0.0,Papandayan,4,50,strong,3
58,4.0,0.0,0.0,Papandayan,4,50,strong,3
59,5.0,0.0,0.0,Papandayan,4,50,strong,3
60,0.0,2086456.0,,Papandayan,4,90,weak,3
61,1.0,983.0,1418776.730350888,Papandayan,4,90,weak,3
62,2.0,123.0,616257.5689500882,Papandayan,4,90,weak,3
63,3.0,358.0,4486696.235676148,Papandayan,4,90,weak,3
64,4.0,98.0,1369411.2500830109,Papandayan,4,90,weak,3
65,5.0,0.0,0.0,Papandayan,4,90,weak,3
66,0.0,2087543.0,,Papandayan,4,90,strong,3
67,1.0,90.0,443131.1602988604,Papandayan,4,90,strong,3
68,2.0,385.0,4397562.125129445,Papandayan,4,90,strong,3
69,3.0,0.0,0.0,Papandayan,4,90,strong,3
70,4.0,0.0,0.0,Papandayan,4,90,strong,3
71,5.0,0.0,0.0,Papandayan,4,90,strong,3
72,0.0,1923289.0,,Papandayan,5,10,weak,3
73,1.0,49470.0,99568314.6030816,Papandayan,5,10,weak,3
74,2.0,68405.0,381233902.8322719,Papandayan,5,10,weak,3
75,3.0,29720.0,332450318.78352296,Papandayan,5,10,weak,3
76,4.0,17134.0,255134744.01513225,Papandayan,5,10,weak,3
77,5.0,0.0,0.0,Papandayan,5,10,weak,3
78,0.0,2024886.0,,Papandayan,5,10,strong,3
79,1.0,37769.0,151551478.98362783,Papandayan,5,10,strong,3
80,2.0,16433.0,233338241.42444316,Papandayan,5,10,strong,3
81,3.0,6001.0,172859620.12283593,Papandayan,5,10,strong,3
82,4.0,2929.0,106323462.61493668,Papandayan,5,10,strong,3
83,5.0,0.0,0.0,Papandayan,5,10,strong,3
84,0.0,1954690.0,,Papandayan,5,50,weak,3
85,1.0,67716.0,121454075.2751404,Papandayan,5,50,weak,3
86,2.0,47017.0,255781136.64526364,Papandayan,5,50,weak,3
87,3.0,11947.0,140310289.80809897,Papandayan,5,50,weak,3
88,4.0,6648.0,99043406.79627806,Papandayan,5,50,weak,3
89,5.0,0.0,0.0,Papandayan,5,50,weak,3
90,0.0,2061319.0,,Papandayan,5,50,strong,3
91,1.0,14346.0,52255217.55762943,Papandayan,5,50,strong,3
92,2.0,8793.0,117122302.29400831,Papandayan,5,50,strong,3
93,3.0,2922.0,81610265.68202916,Papandayan,5,50,strong,3
94,4.0,638.0,23648497.415154226,Papandayan,5,50,strong,3
95,5.0,0.0,0.0,Papandayan,5,50,strong,3
96,0.0,2032140.0,,Papandayan,5,90,weak,3
97,1.0,27316.0,44202692.26290172,Papandayan,5,90,weak,3
98,2.0,19970.0,106655417.29190288,Papandayan,5,90,weak,3
99,3.0,6486.0,72086095.64784329,Papandayan,5,90,weak,3
100,4.0,2106.0,30961729.65474347,Papandayan,5,90,weak,3
101,5.0,0.0,0.0,Papandayan,5,90,weak,3
102,0.0,2076507.0,,Papandayan,5,90,strong,3
103,1.0,7861.0,32633192.17882369,Papandayan,5,90,strong,3
104,2.0,2885.0,39305422.50480689,Papandayan,5,90,strong,3
105,3.0,270.0,7275337.324041089,Papandayan,5,90,strong,3
106,4.0,495.0,18256712.653630875,Papandayan,5,90,strong,3
107,5.0,0.0,0.0,Papandayan,5,90,strong,3
0,0.0,2087628.0,,Papandayan,3,10,weak,4
1,1.0,115.0,271005.6682872573,Papandayan,3,10,weak,4
2,2.0,9.0,57544.26114482607,Papandayan,3,10,weak,4
3,3.0,266.0,3056956.152762884,Papandayan,3,10,weak,4
4,4.0,0.0,0.0,Papandayan,3,10,weak,4
5,5.0,0.0,0.0,Papandayan,3,10,weak,4
6,0.0,2087748.0,,Papandayan,3,10,strong,4
7,1.0,207.0,1282197.876210509,Papandayan,3,10,strong,4
8,2.0,63.0,485578.33443479287,Papandayan,3,10,strong,4
9,3.0,0.0,0.0,Papandayan,3,10,strong,4
10,4.0,0.0,0.0,Papandayan,3,10,strong,4
11,5.0,0.0,0.0,Papandayan,3,10,strong,4
12,0.0,2087631.0,,Papandayan,3,50,weak,4
13,1.0,112.0,155361.92138564325,Papandayan,3,50,weak,4
14,2.0,9.0,46428.6216416987,Papandayan,3,50,weak,4
15,3.0,266.0,2860558.046953052,Papandayan,3,50,weak,4
16,4.0,0.0,0.0,Papandayan,3,50,weak,4
17,5.0,0.0,0.0,Papandayan,3,50,weak,4
18,0.0,2087752.0,,Papandayan,3,50,strong,4
19,1.0,266.0,1421188.1440344509,Papandayan,3,50,strong,4
20,2.0,0.0,0.0,Papandayan,3,50,strong,4
21,3.0,0.0,0.0,Papandayan,3,50,strong,4
22,4.0,0.0,0.0,Papandayan,3,50,strong,4
23,5.0,0.0,0.0,Papandayan,3,50,strong,4
24,0.0,2087743.0,,Papandayan,3,90,weak,4
25,1.0,5.0,12126.77844146167,Papandayan,3,90,weak,4
26,2.0,87.0,769952.8012913987,Papandayan,3,90,weak,4
27,3.0,183.0,1852573.2747151782,Papandayan,3,90,weak,4
28,4.0,0.0,0.0,Papandayan,3,90,weak,4
29,5.0,0.0,0.0,Papandayan,3,90,weak,4
30,0.0,2087752.0,,Papandayan,3,90,strong,4
31,1.0,266.0,1074756.5836338492,Papandayan,3,90,strong,4
32,2.0,0.0,0.0,Papandayan,3,90,strong,4
33,3.0,0.0,0.0,Papandayan,3,90,strong,4
34,4.0,0.0,0.0,Papandayan,3,90,strong,4
35,5.0,0.0,0.0,Papandayan,3,90,strong,4
36,0.0,2082533.0,,Papandayan,4,10,weak,4
37,1.0,2476.0,5044653.636619097,Papandayan,4,10,weak,4
38,2.0,1567.0,8827102.252994005,Papandayan,4,10,weak,4
39,3.0,946.0,10359165.218335263,Papandayan,4,10,weak,4
40,4.0,496.0,7414931.653213711,Papandayan,4,10,weak,4
41,5.0,0.0,0.0,Papandayan,4,10,weak,4
42,0.0,2086120.0,,Papandayan,4,10,strong,4
43,1.0,1270.0,5498802.362889062,Papandayan,4,10,strong,4
44,2.0,341.0,5490138.485849113,Papandayan,4,10,strong,4
45,3.0,287.0,7386234.589770116,Papandayan,4,10,strong,4
46,4.0,0.0,0.0,Papandayan,4,10,strong,4
47,5.0,0.0,0.0,Papandayan,4,10,strong,4
48,0.0,2085312.0,,Papandayan,4,50,weak,4
49,1.0,977.0,1489749.0096591215,Papandayan,4,50,weak,4
50,2.0,1187.0,6658013.927869882,Papandayan,4,50,weak,4
51,3.0,89.0,1055805.677529798,Papandayan,4,50,weak,4
52,4.0,453.0,6558344.081525473,Papandayan,4,50,weak,4
53,5.0,0.0,0.0,Papandayan,4,50,weak,4
54,0.0,2087332.0,,Papandayan,4,50,strong,4
55,1.0,192.0,613245.2594913556,Papandayan,4,50,strong,4
56,2.0,383.0,6062365.7015863275,Papandayan,4,50,strong,4
57,3.0,111.0,2818657.9780314006,Papandayan,4,50,strong,4
58,4.0,0.0,0.0,Papandayan,4,50,strong,4
59,5.0,0.0,0.0,Papandayan,4,50,strong,4
60,0.0,2086333.0,,Papandayan,4,90,weak,4
61,1.0,1030.0,1908784.6463127846,Papandayan,4,90,weak,4
62,2.0,161.0,784765.2141278514,Papandayan,4,90,weak,4
63,3.0,370.0,4726371.83758337,Papandayan,4,90,weak,4
64,4.0,124.0,1830177.411412597,Papandayan,4,90,weak,4
65,5.0,0.0,0.0,Papandayan,4,90,weak,4
66,0.0,2087506.0,,Papandayan,4,90,strong,4
67,1.0,53.0,210684.52805909747,Papandayan,4,90,strong,4
68,2.0,459.0,6133153.681004643,Papandayan,4,90,strong,4
69,3.0,0.0,0.0,Papandayan,4,90,strong,4
70,4.0,0.0,0.0,Papandayan,4,90,strong,4
71,5.0,0.0,0.0,Papandayan,4,90,strong,4
72,0.0,1928463.0,26449496.17087016,Papandayan,5,10,weak,4
73,1.0,65063.0,114854561.71873462,Papandayan,5,10,weak,4
74,2.0,41491.0,221798809.91014576,Papandayan,5,10,weak,4
75,3.0,39392.0,448835857.65678,Papandayan,5,10,weak,4
76,4.0,13609.0,202818490.09067577,Papandayan,5,10,weak,4
77,5.0,0.0,0.0,Papandayan,5,10,weak,4
78,0.0,2025986.0,30641633.99950805,Papandayan,5,10,strong,4
79,1.0,37757.0,184191329.6641596,Papandayan,5,10,strong,4
80,2.0,16892.0,217421298.401176,Papandayan,5,10,strong,4
81,3.0,4757.0,136984315.62243986,Papandayan,5,10,strong,4
82,4.0,2626.0,97041836.16488364,Papandayan,5,10,strong,4
83,5.0,0.0,0.0,Papandayan,5,10,strong,4
84,0.0,1977948.0,,Papandayan,5,50,weak,4
85,1.0,48308.0,79143656.18659148,Papandayan,5,50,weak,4
86,2.0,41048.0,276650279.5413814,Papandayan,5,50,weak,4
87,3.0,16289.0,179404495.3856102,Papandayan,5,50,weak,4
88,4.0,4425.0,66660591.56723851,Papandayan,5,50,weak,4
89,5.0,0.0,0.0,Papandayan,5,50,weak,4
90,0.0,2047542.0,,Papandayan,5,50,strong,4
91,1.0,31386.0,107297658.38344878,Papandayan,5,50,strong,4
92,2.0,5732.0,64477653.88244598,Papandayan,5,50,strong,4
93,3.0,2430.0,69187087.03396448,Papandayan,5,50,strong,4
94,4.0,928.0,33868181.96113621,Papandayan,5,50,strong,4
95,5.0,0.0,0.0,Papandayan,5,50,strong,4
96,0.0,2033982.0,,Papandayan,5,90,weak,4
97,1.0,15538.0,26430673.20589139,Papandayan,5,90,weak,4
98,2.0,32409.0,178118216.66799867,Papandayan,5,90,weak,4
99,3.0,2920.0,31129935.196826264,Papandayan,5,90,weak,4
100,4.0,3169.0,47093489.75396358,Papandayan,5,90,weak,4
101,5.0,0.0,0.0,Papandayan,5,90,weak,4
102,0.0,2077076.0,,Papandayan,5,90,strong,4
103,1.0,7166.0,22590126.41616672,Papandayan,5,90,strong,4
104,2.0,2112.0,33070593.889668602,Papandayan,5,90,strong,4
105,3.0,1104.0,29557562.84984702,Papandayan,5,90,strong,4
106,4.0,560.0,20765031.26804982,Papandayan,5,90,strong,4
107,5.0,0.0,0.0,Papandayan,5,90,strong,4
0,0.0,2087628.0,,Papandayan,3,10,weak,5
1,1.0,38.0,99654.67195926563,Papandayan,3,10,weak,5
2,2.0,86.0,312113.339986618,Papandayan,3,10,weak,5
3,3.0,266.0,3076235.9861199376,Papandayan,3,10,weak,5
4,4.0,0.0,0.0,Papandayan,3,10,weak,5
5,5.0,0.0,0.0,Papandayan,3,10,weak,5
6,0.0,2087748.0,,Papandayan,3,10,strong,5
7,1.0,206.0,1303380.0476198948,Papandayan,3,10,strong,5
8,2.0,64.0,504265.1539119148,Papandayan,3,10,strong,5
9,3.0,0.0,0.0,Papandayan,3,10,strong,5
10,4.0,0.0,0.0,Papandayan,3,10,strong,5
11,5.0,0.0,0.0,Papandayan,3,10,strong,5
12,0.0,2087696.0,,Papandayan,3,50,weak,5
13,1.0,49.0,47682.637312362785,Papandayan,3,50,weak,5
14,2.0,7.0,34064.25534446308,Papandayan,3,50,weak,5
15,3.0,266.0,2903608.448550415,Papandayan,3,50,weak,5
16,4.0,0.0,0.0,Papandayan,3,50,weak,5
17,5.0,0.0,0.0,Papandayan,3,50,weak,5
18,0.0,2087752.0,,Papandayan,3,50,strong,5
19,1.0,266.0,1490858.6777486715,Papandayan,3,50,strong,5
20,2.0,0.0,0.0,Papandayan,3,50,strong,5
21,3.0,0.0,0.0,Papandayan,3,50,strong,5
22,4.0,0.0,0.0,Papandayan,3,50,strong,5
23,5.0,0.0,0.0,Papandayan,3,50,strong,5
24,0.0,2087743.0,,Papandayan,3,90,weak,5
25,1.0,5.0,5758.2911506207665,Papandayan,3,90,weak,5
26,2.0,270.0,2247720.329678721,Papandayan,3,90,weak,5
27,3.0,0.0,0.0,Papandayan,3,90,weak,5
28,4.0,0.0,0.0,Papandayan,3,90,weak,5
29,5.0,0.0,0.0,Papandayan,3,90,weak,5
30,0.0,2087754.0,,Papandayan,3,90,strong,5
31,1.0,264.0,709285.3732438944,Papandayan,3,90,strong,5
32,2.0,0.0,0.0,Papandayan,3,90,strong,5
33,3.0,0.0,0.0,Papandayan,3,90,strong,5
34,4.0,0.0,0.0,Papandayan,3,90,strong,5
35,5.0,0.0,0.0,Papandayan,3,90,strong,5
36,0.0,2075834.0,,Papandayan,4,10,weak,5
37,1.0,3437.0,5475499.178249374,Papandayan,4,10,weak,5
38,2.0,2845.0,18581864.621776734,Papandayan,4,10,weak,5
39,3.0,3774.0,42800359.74839553,Papandayan,4,10,weak,5
40,4.0,2128.0,31373361.380415346,Papandayan,4,10,weak,5
41,5.0,0.0,0.0,Papandayan,4,10,weak,5
42,0.0,2081074.0,,Papandayan,4,10,strong,5
43,1.0,3710.0,16776825.2733041,Papandayan,4,10,strong,5
44,2.0,2664.0,42009686.168696396,Papandayan,4,10,strong,5
45,3.0,570.0,15029469.691671658,Papandayan,4,10,strong,5
46,4.0,0.0,0.0,Papandayan,4,10,strong,5
47,5.0,0.0,0.0,Papandayan,4,10,strong,5
48,0.0,2082691.0,,Papandayan,4,50,weak,5
49,1.0,2413.0,4109492.1618641918,Papandayan,4,50,weak,5
50,2.0,1306.0,7021608.1277054725,Papandayan,4,50,weak,5
51,3.0,1177.0,13852067.874896165,Papandayan,4,50,weak,5
52,4.0,431.0,6331679.913012383,Papandayan,4,50,weak,5
53,5.0,0.0,0.0,Papandayan,4,50,weak,5
54,0.0,2086132.0,,Papandayan,4,50,strong,5
55,1.0,891.0,4088671.5965653164,Papandayan,4,50,strong,5
56,2.0,941.0,12757379.443531025,Papandayan,4,50,strong,5
57,3.0,54.0,1248949.445822469,Papandayan,4,50,strong,5
58,4.0,0.0,0.0,Papandayan,4,50,strong,5
59,5.0,0.0,0.0,Papandayan,4,50,strong,5
60,0.0,2086898.0,,Papandayan,4,90,weak,5
61,1.0,557.0,871960.7112435375,Papandayan,4,90,weak,5
62,2.0,236.0,1717933.4565869754,Papandayan,4,90,weak,5
63,3.0,327.0,3635533.2048221873,Papandayan,4,90,weak,5
64,4.0,0.0,0.0,Papandayan,4,90,weak,5
65,5.0,0.0,0.0,Papandayan,4,90,weak,5
66,0.0,2087535.0,,Papandayan,4,90,strong,5
67,1.0,370.0,1452983.1607943182,Papandayan,4,90,strong,5
68,2.0,113.0,1045439.6523024921,Papandayan,4,90,strong,5
69,3.0,0.0,0.0,Papandayan,4,90,strong,5
70,4.0,0.0,0.0,Papandayan,4,90,strong,5
71,5.0,0.0,0.0,Papandayan,4,90,strong,5
72,0.0,1860145.0,,Papandayan,5,10,weak,5
73,1.0,86608.0,154620637.79072005,Papandayan,5,10,weak,5
74,2.0,70513.0,366939006.87527233,Papandayan,5,10,weak,5
75,3.0,49039.0,596200442.7807692,Papandayan,5,10,weak,5
76,4.0,21713.0,325611138.082454,Papandayan,5,10,weak,5
77,5.0,0.0,0.0,Papandayan,5,10,weak,5
78,0.0,2008271.0,,Papandayan,5,10,strong,5
79,1.0,26698.0,116921521.22955088,Papandayan,5,10,strong,5
80,2.0,38787.0,458379582.68526834,Papandayan,5,10,strong,5
81,3.0,5493.0,157625292.02442035,Papandayan,5,10,strong,5
82,4.0,8769.0,325169508.99732625,Papandayan,5,10,strong,5
83,5.0,0.0,0.0,Papandayan,5,10,strong,5
84,0.0,2010494.0,,Papandayan,5,50,weak,5
85,1.0,18596.0,28174271.084035035,Papandayan,5,50,weak,5
86,2.0,41292.0,265566984.64783055,Papandayan,5,50,weak,5
87,3.0,7652.0,85452580.4361354,Papandayan,5,50,weak,5
88,4.0,9984.0,151014683.54907566,Papandayan,5,50,weak,5
89,5.0,0.0,0.0,Papandayan,5,50,weak,5
90,0.0,2052840.0,,Papandayan,5,50,strong,5
91,1.0,22722.0,68171753.5740617,Papandayan,5,50,strong,5
92,2.0,4410.0,60172954.37167314,Papandayan,5,50,strong,5
93,3.0,4963.0,140321139.56578434,Papandayan,5,50,strong,5
94,4.0,3083.0,113285551.32077608,Papandayan,5,50,strong,5
95,5.0,0.0,0.0,Papandayan,5,50,strong,5
96,0.0,2051917.0,,Papandayan,5,90,weak,5
97,1.0,21151.0,38264992.10019819,Papandayan,5,90,weak,5
98,2.0,11493.0,48344238.06782581,Papandayan,5,90,weak,5
99,3.0,1479.0,18147141.53216305,Papandayan,5,90,weak,5
100,4.0,1978.0,29904409.537031204,Papandayan,5,90,weak,5
101,5.0,0.0,0.0,Papandayan,5,90,weak,5
102,0.0,2084130.0,,Papandayan,5,90,strong,5
103,1.0,1012.0,4231213.783824501,Papandayan,5,90,strong,5
104,2.0,1304.0,18008519.02904559,Papandayan,5,90,strong,5
105,3.0,1044.0,29189765.25366281,Papandayan,5,90,strong,5
106,4.0,528.0,19301142.06896228,Papandayan,5,90,strong,5
107,5.0,0.0,0.0,Papandayan,5,90,strong,5
0,0.0,2087636.0,,Papandayan,3,10,weak,6
1,1.0,13.0,33492.777332661135,Papandayan,3,10,weak,6
2,2.0,137.0,705732.172150562,Papandayan,3,10,weak,6
3,3.0,232.0,2373463.4468821604,Papandayan,3,10,weak,6
4,4.0,0.0,0.0,Papandayan,3,10,weak,6
5,5.0,0.0,0.0,Papandayan,3,10,weak,6
6,0.0,2087748.0,,Papandayan,3,10,strong,6
7,1.0,270.0,1187821.640614978,Papandayan,3,10,strong,6
8,2.0,0.0,0.0,Papandayan,3,10,strong,6
9,3.0,0.0,0.0,Papandayan,3,10,strong,6
10,4.0,0.0,0.0,Papandayan,3,10,strong,6
11,5.0,0.0,0.0,Papandayan,3,10,strong,6
12,0.0,2087636.0,,Papandayan,3,50,weak,6
13,1.0,107.0,294676.26394735003,Papandayan,3,50,weak,6
14,2.0,275.0,2008621.7949641256,Papandayan,3,50,weak,6
15,3.0,0.0,0.0,Papandayan,3,50,weak,6
16,4.0,0.0,0.0,Papandayan,3,50,weak,6
17,5.0,0.0,0.0,Papandayan,3,50,weak,6
18,0.0,2087864.0,,Papandayan,3,50,strong,6
19,1.0,154.0,358759.8965670611,Papandayan,3,50,strong,6
20,2.0,0.0,0.0,Papandayan,3,50,strong,6
21,3.0,0.0,0.0,Papandayan,3,50,strong,6
22,4.0,0.0,0.0,Papandayan,3,50,strong,6
23,5.0,0.0,0.0,Papandayan,3,50,strong,6
24,0.0,2087644.0,,Papandayan,3,90,weak,6
25,1.0,104.0,134334.088025841,Papandayan,3,90,weak,6
26,2.0,270.0,1573847.341121009,Papandayan,3,90,weak,6
27,3.0,0.0,0.0,Papandayan,3,90,weak,6
28,4.0,0.0,0.0,Papandayan,3,90,weak,6
29,5.0,0.0,0.0,Papandayan,3,90,weak,6
30,0.0,2088018.0,,Papandayan,3,90,strong,6
31,1.0,0.0,0.0,Papandayan,3,90,strong,6
32,2.0,0.0,0.0,Papandayan,3,90,strong,6
33,3.0,0.0,0.0,Papandayan,3,90,strong,6
34,4.0,0.0,0.0,Papandayan,3,90,strong,6
35,5.0,0.0,0.0,Papandayan,3,90,strong,6
36,0.0,2084579.0,,Papandayan,4,10,weak,6
37,1.0,905.0,1471338.0620096559,Papandayan,4,10,weak,6
38,2.0,1960.0,10582394.138258662,Papandayan,4,10,weak,6
39,3.0,417.0,5030301.185467852,Papandayan,4,10,weak,6
40,4.0,157.0,2314173.08799054,Papandayan,4,10,weak,6
41,5.0,0.0,0.0,Papandayan,4,10,weak,6
42,0.0,2087078.0,,Papandayan,4,10,strong,6
43,1.0,541.0,1971634.251222596,Papandayan,4,10,strong,6
44,2.0,399.0,5574455.872170159,Papandayan,4,10,strong,6
45,3.0,0.0,0.0,Papandayan,4,10,strong,6
46,4.0,0.0,0.0,Papandayan,4,10,strong,6
47,5.0,0.0,0.0,Papandayan,4,10,strong,6
48,0.0,2086247.0,,Papandayan,4,50,weak,6
49,1.0,836.0,1289912.1886199957,Papandayan,4,50,weak,6
50,2.0,781.0,3898236.4086630237,Papandayan,4,50,weak,6
51,3.0,140.0,1882205.584329644,Papandayan,4,50,weak,6
52,4.0,14.0,196456.90586636926,Papandayan,4,50,weak,6
53,5.0,0.0,0.0,Papandayan,4,50,weak,6
54,0.0,2087733.0,,Papandayan,4,50,strong,6
55,1.0,139.0,367419.21951101156,Papandayan,4,50,strong,6
56,2.0,146.0,1884981.8746311783,Papandayan,4,50,strong,6
57,3.0,0.0,0.0,Papandayan,4,50,strong,6
58,4.0,0.0,0.0,Papandayan,4,50,strong,6
59,5.0,0.0,0.0,Papandayan,4,50,strong,6
60,0.0,2087294.0,,Papandayan,4,90,weak,6
61,1.0,522.0,792392.0479749875,Papandayan,4,90,weak,6
62,2.0,60.0,292900.0112828397,Papandayan,4,90,weak,6
63,3.0,142.0,1595589.8305839545,Papandayan,4,90,weak,6
64,4.0,0.0,0.0,Papandayan,4,90,weak,6
65,5.0,0.0,0.0,Papandayan,4,90,weak,6
66,0.0,2087867.0,,Papandayan,4,90,strong,6
67,1.0,139.0,796686.4255619212,Papandayan,4,90,strong,6
68,2.0,12.0,92578.93841343703,Papandayan,4,90,strong,6
69,3.0,0.0,0.0,Papandayan,4,90,strong,6
70,4.0,0.0,0.0,Papandayan,4,90,strong,6
71,5.0,0.0,0.0,Papandayan,4,90,strong,6
72,0.0,1927144.0,,Papandayan,5,10,weak,6
73,1.0,32917.0,51782435.7550436,Papandayan,5,10,weak,6
74,2.0,38774.0,260695391.7596999,Papandayan,5,10,weak,6
75,3.0,49377.0,590459476.8815094,Papandayan,5,10,weak,6
76,4.0,39806.0,587963260.4963065,Papandayan,5,10,weak,6
77,5.0,0.0,0.0,Papandayan,5,10,weak,6
78,0.0,1981520.0,,Papandayan,5,10,strong,6
79,1.0,39546.0,163872883.8123213,Papandayan,5,10,strong,6
80,2.0,50891.0,722157450.1856077,Papandayan,5,10,strong,6
81,3.0,13208.0,340474429.68646,Papandayan,5,10,strong,6
82,4.0,2853.0,104351553.46999864,Papandayan,5,10,strong,6
83,5.0,0.0,0.0,Papandayan,5,10,strong,6
84,0.0,1977957.0,,Papandayan,5,50,weak,6
85,1.0,36560.0,66411403.30128382,Papandayan,5,50,weak,6
86,2.0,35162.0,186319566.56540528,Papandayan,5,50,weak,6
87,3.0,26355.0,319597768.1596402,Papandayan,5,50,weak,6
88,4.0,11984.0,173901384.52042642,Papandayan,5,50,weak,6
89,5.0,0.0,0.0,Papandayan,5,50,weak,6
90,0.0,2046375.0,,Papandayan,5,50,strong,6
91,1.0,14483.0,70803294.37586343,Papandayan,5,50,strong,6
92,2.0,24524.0,321586299.0975188,Papandayan,5,50,strong,6
93,3.0,1912.0,55152495.378480606,Papandayan,5,50,strong,6
94,4.0,724.0,26128248.70214472,Papandayan,5,50,strong,6
95,5.0,0.0,0.0,Papandayan,5,50,strong,6
96,0.0,2033098.0,,Papandayan,5,90,weak,6
97,1.0,17707.0,24568284.9000735,Papandayan,5,90,weak,6
98,2.0,17217.0,106959475.29848535,Papandayan,5,90,weak,6
99,3.0,18437.0,202754088.8500001,Papandayan,5,90,weak,6
100,4.0,1559.0,23513778.884271543,Papandayan,5,90,weak,6
101,5.0,0.0,0.0,Papandayan,5,90,weak,6
102,0.0,2062189.0,,Papandayan,5,90,strong,6
103,1.0,20730.0,93795104.6415953,Papandayan,5,90,strong,6
104,2.0,3798.0,37558894.91406733,Papandayan,5,90,strong,6
105,3.0,1144.0,32495917.94081883,Papandayan,5,90,strong,6
106,4.0,157.0,5628076.225996857,Papandayan,5,90,strong,6
107,5.0,0.0,0.0,Papandayan,5,90,strong,6
0,0.0,2087636.0,,Papandayan,3,10,weak,7
1,1.0,8.0,23917.751912167158,Papandayan,3,10,weak,7
2,2.0,213.0,1359671.4727227734,Papandayan,3,10,weak,7
3,3.0,161.0,1593676.1431363455,Papandayan,3,10,weak,7
4,4.0,0.0,0.0,Papandayan,3,10,weak,7
5,5.0,0.0,0.0,Papandayan,3,10,weak,7
6,0.0,2087748.0,,Papandayan,3,10,strong,7
7,1.0,270.0,969397.1678528958,Papandayan,3,10,strong,7
8,2.0,0.0,0.0,Papandayan,3,10,strong,7
9,3.0,0.0,0.0,Papandayan,3,10,strong,7
10,4.0,0.0,0.0,Papandayan,3,10,strong,7
11,5.0,0.0,0.0,Papandayan,3,10,strong,7
12,0.0,2087636.0,,Papandayan,3,50,weak,7
13,1.0,13.0,35037.24671049544,Papandayan,3,50,weak,7
14,2.0,369.0,1897255.141393486,Papandayan,3,50,weak,7
15,3.0,0.0,0.0,Papandayan,3,50,weak,7
16,4.0,0.0,0.0,Papandayan,3,50,weak,7
17,5.0,0.0,0.0,Papandayan,3,50,weak,7
18,0.0,2088018.0,,Papandayan,3,50,strong,7
19,1.0,0.0,0.0,Papandayan,3,50,strong,7
20,2.0,0.0,0.0,Papandayan,3,50,strong,7
21,3.0,0.0,0.0,Papandayan,3,50,strong,7
22,4.0,0.0,0.0,Papandayan,3,50,strong,7
23,5.0,0.0,0.0,Papandayan,3,50,strong,7
